VariableCode,RegionCode,YearCode,AggValue
rgdpe,SRB,2000,60002.07031250000000000
pop,SRB,2000,7.51634600000000000
rgdpe,SRB,2010,103733.13281250000000000
pop,SRB,2010,7.29143600000000000
rgdpe,SRB,2017,112655.52343750000000000
pop,SRB,2017,7.04027200000000000
rgdpe,STP,1970,152.28282165527300000
pop,STP,1970,0.07456400000000000
rgdpe,STP,1980,250.92959594726600000
pop,STP,1980,0.09579400000000000
rgdpe,STP,1990,219.88346862793000000
pop,STP,1990,0.11920900000000000
rgdpe,STP,2000,254.03646850585900000
pop,STP,2000,0.14226200000000000
rgdpe,STP,2010,482.81878662109400000
pop,STP,2010,0.18037100000000000
rgdpe,STP,2017,794.73809814453100000
pop,STP,2017,0.20708900000000000
rgdpe,SUR,1970,1836.41906738281000000
pop,SUR,1970,0.36793100000000000
rgdpe,SUR,1980,2342.08081054688000000
pop,SUR,1980,0.35951900000000000
rgdpe,SUR,1990,2825.86279296875000000
pop,SUR,1990,0.40516800000000000
rgdpe,SUR,2000,3584.06567382813000000
pop,SUR,2000,0.47094900000000000
rgdpe,SUR,2010,7610.64794921875000000
pop,SUR,2010,0.52913100000000000
rgdpe,SUR,2017,8606.07421875000000000
pop,SUR,2017,0.57049600000000000
rgdpe,SVK,1990,99966.35156250000000000
pop,SVK,1990,5.28845400000000000
rgdpe,SVK,2000,87956.34375000000000000
pop,SVK,2000,5.39921100000000000
rgdpe,SVK,2010,154109.04687500000000000
pop,SVK,2010,5.40429400000000000
rgdpe,SVK,2017,167727.35937500000000000
pop,SVK,2017,5.44790000000000000
rgdpe,SVN,1990,42714.70703125000000000
pop,SVN,1990,2.00640500000000000
rgdpe,SVN,2000,48606.53125000000000000
pop,SVN,2000,1.98771700000000000
rgdpe,SVN,2010,64015.19921875000000000
pop,SVN,2010,2.04333700000000000
rgdpe,SVN,2017,76439.31250000000000000
pop,SVN,2017,2.07639400000000000
rgdpe,SWE,1950,76435.82812500000000000
pop,SWE,1950,7.02456891111864000
rgdpe,SWE,1960,109430.29687500000000000
pop,SWE,1960,7.49166099224046000
rgdpe,SWE,1970,171985.03125000000000000
pop,SWE,1970,8.05491600000000000
rgdpe,SWE,1980,196620.29687500000000000
pop,SWE,1980,8.31633800000000000
rgdpe,SWE,1990,257742.71875000000000000
pop,SWE,1990,8.56738400000000000
rgdpe,SWE,2000,354081.65625000000000000
pop,SWE,2000,8.88164000000000000
rgdpe,SWE,2010,438709.81250000000000000
pop,SWE,2010,9.39016800000000000
rgdpe,SWE,2017,544587.68750000000000000
pop,SWE,2017,9.90489600000000000
rgdpe,SWZ,1970,1173.82763671875000000
pop,SWZ,1970,0.43125300000000000
rgdpe,SWZ,1980,2465.66040039063000000
pop,SWZ,1980,0.58785800000000000
rgdpe,SWZ,1990,5463.30273437500000000
pop,SWZ,1990,0.82242000000000000
rgdpe,SWZ,2000,8406.40917968750000000
pop,SWZ,2000,1.00543500000000000
rgdpe,SWZ,2010,9398.92578125000000000
pop,SWZ,2010,1.06483700000000000
rgdpe,SWZ,2017,9842.72070312500000000
pop,SWZ,2017,1.12480500000000000
rgdpe,SXM,2010,1302.27185058594000000
pop,SXM,2010,0.03416800000000000
rgdpe,SXM,2017,1256.95434570313000000
pop,SXM,2017,0.04144400000000000
rgdpe,SYC,1960,260.99456787109400000
pop,SYC,1960,0.04032372730511890
rgdpe,SYC,1970,410.06524658203100000
pop,SYC,1970,0.05236800000000000
rgdpe,SYC,1980,789.63916015625000000
pop,SYC,1980,0.06624400000000000
rgdpe,SYC,1990,1224.63378906250000000
pop,SYC,1990,0.07057000000000000
rgdpe,SYC,2000,1883.25158691406000000
pop,SYC,2000,0.08099600000000000
rgdpe,SYC,2010,1906.25683593750000000
pop,SYC,2010,0.09126400000000000
rgdpe,SYC,2017,2679.09985351563000000
pop,SYC,2017,0.09641800000000000
rgdpe,SYR,1960,10138.67285156250000000
pop,SYR,1960,4.59954396864765000
rgdpe,SYR,1970,22702.13085937500000000
pop,SYR,1970,6.35054100000000000
rgdpe,SYR,1980,27687.05468750000000000
pop,SYR,1980,8.93077400000000000
rgdpe,SYR,1990,16862.73437500000000000
pop,SYR,1990,12.44617100000000000
rgdpe,SYR,2000,28175.59179687500000000
pop,SYR,2000,16.41084800000000000
rgdpe,SYR,2010,132532.95312500000000000
pop,SYR,2010,21.36252900000000000
rgdpe,SYR,2017,88025.03125000000000000
pop,SYR,2017,17.09567800000000000
rgdpe,TCA,1970,20.36377334594730000
pop,TCA,1970,0.00584100000000000
rgdpe,TCA,1980,55.98252868652340000
pop,TCA,1980,0.00788800000000000
rgdpe,TCA,1990,154.61621093750000000
pop,TCA,1990,0.01211100000000000
rgdpe,TCA,2000,373.98815917968800000
pop,TCA,2000,0.02016400000000000
rgdpe,TCA,2010,714.89440917968800000
pop,TCA,2010,0.03266000000000000
rgdpe,TCA,2017,1028.45849609375000000
pop,TCA,2017,0.03711500000000000
rgdpe,TCD,1960,4349.25585937500000000
pop,TCD,1960,2.97403811343535000
rgdpe,TCD,1970,5100.12500000000000000
pop,TCD,1970,3.64360400000000000
rgdpe,TCD,1980,4324.67138671875000000
pop,TCD,1980,4.51443000000000000
rgdpe,TCD,1990,7215.25585937500000000
pop,TCD,1990,5.96325200000000000
rgdpe,TCD,2000,8770.41796875000000000
pop,TCD,2000,8.35565400000000000
rgdpe,TCD,2010,25163.35937500000000000
pop,TCD,2010,11.95213600000000000
rgdpe,TCD,2017,23887.72265625000000000
pop,TCD,2017,15.01675300000000000
rgdpe,TGO,1960,1800.48559570313000000
pop,TGO,1960,1.56811997732671000
rgdpe,TGO,1970,3856.54687500000000000
pop,TGO,1970,2.11552200000000000
rgdpe,TGO,1980,5737.06640625000000000
pop,TGO,1980,2.72083900000000000
rgdpe,TGO,1990,6647.62597656250000000
pop,TGO,1990,3.77431200000000000
rgdpe,TGO,2000,6921.74707031250000000
pop,TGO,2000,4.92440200000000000
rgdpe,TGO,2010,8088.00390625000000000
pop,TGO,2010,6.42167900000000000
rgdpe,TGO,2017,15468.45507812500000000
pop,TGO,2017,7.69847400000000000
rgdpe,THA,1950,23258.04882812500000000
pop,THA,1950,19.93013771595810000
rgdpe,THA,1960,33234.46875000000000000
pop,THA,1960,27.35969912670680000
rgdpe,THA,1970,89951.34375000000000000
pop,THA,1970,36.88453600000000000
rgdpe,THA,1980,166001.17187500000000000
pop,THA,1980,47.37447200000000000
rgdpe,THA,1990,308367.43750000000000000
pop,THA,1990,56.55818600000000000
rgdpe,THA,2000,504829.28125000000000000
pop,THA,2000,62.95264200000000000
rgdpe,THA,2010,956814.31250000000000000
pop,THA,2010,67.19502800000000000
rgdpe,THA,2017,1171981.62500000000000000
pop,THA,2017,69.20981000000000000
rgdpe,TJK,1990,36567.23437500000000000
pop,TJK,1990,5.28381400000000000
rgdpe,TJK,2000,8149.11132812500000000
pop,TJK,2000,6.21634100000000000
rgdpe,TJK,2010,18648.17578125000000000
pop,TJK,2010,7.52739400000000000
rgdpe,TJK,2017,29651.38867187500000000
pop,TJK,2017,8.88026800000000000
rgdpe,TKM,1990,42779.56250000000000000
pop,TKM,1990,3.68396700000000000
rgdpe,TKM,2000,40300.28125000000000000
pop,TKM,2000,4.51613300000000000
rgdpe,TKM,2010,81596.99218750000000000
pop,TKM,2010,5.08721300000000000
rgdpe,TKM,2017,148462.26562500000000000
pop,TKM,2017,5.75766700000000000
rgdpe,TTO,1950,2779.40429687500000000
pop,TTO,1950,0.62562047951719100
rgdpe,TTO,1960,6552.43261718750000000
pop,TTO,1960,0.83265922980437000
rgdpe,TTO,1970,10692.18847656250000000
pop,TTO,1970,0.94536000000000000
rgdpe,TTO,1980,27492.87890625000000000
pop,TTO,1980,1.08474400000000000
rgdpe,TTO,1990,15085.66113281250000000
pop,TTO,1990,1.22111600000000000
rgdpe,TTO,2000,18303.63671875000000000
pop,TTO,2000,1.26715300000000000
rgdpe,TTO,2010,40248.55859375000000000
pop,TTO,2010,1.32814700000000000
rgdpe,TTO,2017,35088.54687500000000000
pop,TTO,2017,1.38405900000000000
rgdpe,TUN,1960,7141.67285156250000000
pop,TUN,1960,4.11318145294547000
rgdpe,TUN,1970,14021.34667968750000000
pop,TUN,1970,5.06380900000000000
rgdpe,TUN,1980,29880.33007812500000000
pop,TUN,1980,6.37403900000000000
rgdpe,TUN,1990,47990.10546875000000000
pop,TUN,1990,8.24249600000000000
rgdpe,TUN,2000,85069.47656250000000000
pop,TUN,2000,9.70835000000000000
rgdpe,TUN,2010,122858.85937500000000000
pop,TUN,2010,10.63524400000000000
rgdpe,TUN,2017,120652.82031250000000000
pop,TUN,2017,11.43344300000000000
rgdpe,TUR,1950,68814.32031250000000000
pop,TUR,1950,20.60061647275300000
rgdpe,TUR,1960,139012.00000000000000000
pop,TUR,1960,27.52106895298000000
rgdpe,TUR,1970,249780.32812500000000000
pop,TUR,1970,34.87630300000000000
rgdpe,TUR,1980,360814.43750000000000000
pop,TUR,1980,43.97597100000000000
rgdpe,TUR,1990,606270.31250000000000000
pop,TUR,1990,53.92176000000000000
rgdpe,TUR,2000,800968.31250000000000000
pop,TUR,2000,63.24019400000000000
rgdpe,TUR,2010,1402147.37500000000000000
pop,TUR,2010,72.32698800000000000
rgdpe,TUR,2017,2106730.75000000000000000
pop,TUR,2017,81.11645000000000000
rgdpe,TWN,1960,27244.97851562500000000
pop,TWN,1960,10.66770500000000000
rgdpe,TWN,1970,80415.46093750000000000
pop,TWN,1970,14.58294400000000000
rgdpe,TWN,1980,202599.42187500000000000
pop,TWN,1980,17.70453800000000000
rgdpe,TWN,1990,430917.25000000000000000
pop,TWN,1990,20.27894600000000000
rgdpe,TWN,2000,789527.25000000000000000
pop,TWN,2000,22.18453000000000000
rgdpe,TWN,2010,1007058.31250000000000000
pop,TWN,2010,23.14094800000000000
rgdpe,TWN,2017,1125149.25000000000000000
pop,TWN,2017,23.55552200000000000
rgdpe,TZA,1960,12066.44921875000000000
pop,TZA,1960,10.05798953984040000
rgdpe,TZA,1970,22856.88867187500000000
pop,TZA,1970,13.53548100000000000
rgdpe,TZA,1980,32249.87109375000000000
pop,TZA,1980,18.53825900000000000
rgdpe,TZA,1990,25741.63281250000000000
pop,TZA,1990,24.52355800000000000
rgdpe,TZA,2000,37372.23046875000000000
pop,TZA,2000,32.58318000000000000
rgdpe,TZA,2010,92945.29687500000000000
pop,TZA,2010,43.09440100000000000
rgdpe,TZA,2017,120632.53125000000000000
pop,TZA,2017,53.12604800000000000
rgdpe,UGA,1950,5010.24316406250000000
pop,UGA,1950,5.33057615564917000
rgdpe,UGA,1960,6180.35205078125000000
pop,UGA,1960,7.01043160625383000
rgdpe,UGA,1970,10670.75781250000000000
pop,UGA,1970,9.40560000000000000
rgdpe,UGA,1980,10085.41406250000000000
pop,UGA,1980,12.44233400000000000
rgdpe,UGA,1990,15281.16210937500000000
pop,UGA,1990,17.35439200000000000
rgdpe,UGA,2000,28883.91601562500000000
pop,UGA,2000,23.65017200000000000
rgdpe,UGA,2010,59635.67968750000000000
pop,UGA,2010,32.42816700000000000
rgdpe,UGA,2017,77850.26562500000000000
pop,UGA,2017,41.16658800000000000
rgdpe,UKR,1990,609908.50000000000000000
pop,UKR,1990,51.46310500000000000
rgdpe,UKR,2000,242539.82812500000000000
pop,UKR,2000,48.83806500000000000
rgdpe,UKR,2010,426395.00000000000000000
pop,UKR,2010,45.79209000000000000
rgdpe,UKR,2017,522577.84375000000000000
pop,UKR,2017,44.48770900000000000
rgdpe,URY,1950,14799.09667968750000000
pop,URY,1950,2.18349963106584000
rgdpe,URY,1960,19406.01757812500000000
pop,URY,1960,2.51854025368546000
rgdpe,URY,1970,23820.00390625000000000
pop,URY,1970,2.80979300000000000
rgdpe,URY,1980,29853.06445312500000000
pop,URY,1980,2.91538900000000000
rgdpe,URY,1990,30116.36328125000000000
pop,URY,1990,3.10960100000000000
rgdpe,URY,2000,39828.81640625000000000
pop,URY,2000,3.31973600000000000
rgdpe,URY,2010,60623.80468750000000000
pop,URY,2010,3.35927500000000000
rgdpe,URY,2017,72320.16406250000000000
pop,URY,2017,3.43664100000000000
rgdpe,USA,1950,2447945.50000000000000000
pop,USA,1950,155.58397296844000000
rgdpe,USA,1960,3489113.75000000000000000
pop,USA,1960,184.60188425863100000
rgdpe,USA,1970,5311926.50000000000000000
pop,USA,1970,209.51334100000000000
rgdpe,USA,1980,7065226.00000000000000000
pop,USA,1980,229.47635400000000000
rgdpe,USA,1990,9847675.00000000000000000
pop,USA,1990,252.12030900000000000
rgdpe,USA,2000,14110581.00000000000000000
pop,USA,2000,281.71090900000000000
rgdpe,USA,2010,16583432.00000000000000000
pop,USA,2010,309.01147500000000000
rgdpe,USA,2017,19754754.00000000000000000
pop,USA,2017,325.08475600000000000
rgdpe,UZB,1990,123369.92968750000000000
pop,UZB,1990,20.39834800000000000
rgdpe,UZB,2000,111784.88281250000000000
pop,UZB,2000,24.76995500000000000
rgdpe,UZB,2010,210124.84375000000000000
pop,UZB,2010,28.51590900000000000
rgdpe,UZB,2017,346573.34375000000000000
pop,UZB,2017,31.95978500000000000
rgdpe,VCT,1970,299.00024414062500000
pop,VCT,1970,0.09050900000000000
rgdpe,VCT,1980,391.21340942382800000
pop,VCT,1980,0.10056600000000000
rgdpe,VCT,1990,648.23742675781300000
pop,VCT,1990,0.10748400000000000
rgdpe,VCT,2000,859.24755859375000000
pop,VCT,2000,0.10778400000000000
rgdpe,VCT,2010,1168.85729980469000000
pop,VCT,2010,0.10825500000000000
rgdpe,VCT,2017,1282.67199707031000000
pop,VCT,2017,0.10982700000000000
rgdpe,VEN,1950,34148.52343750000000000
pop,VEN,1950,5.30623844313356000
rgdpe,VEN,1960,62849.48828125000000000
pop,VEN,1960,8.00488146707954000
rgdpe,VEN,1970,108860.25000000000000000
pop,VEN,1970,11.39639300000000000
rgdpe,VEN,1980,173477.93750000000000000
pop,VEN,1980,15.18261100000000000
rgdpe,VEN,1990,185169.04687500000000000
pop,VEN,1990,19.63266500000000000
rgdpe,VEN,2000,189265.10937500000000000
pop,VEN,2000,24.19244600000000000
rgdpe,VEN,2010,486814.93750000000000000
pop,VEN,2010,28.43994000000000000
rgdpe,VEN,2017,11206.93847656250000000
pop,VEN,2017,29.40248400000000000
rgdpe,VGB,1970,67.01536560058590000
pop,VGB,1970,0.00982700000000000
rgdpe,VGB,1980,100.19112396240200000
pop,VGB,1980,0.01147800000000000
rgdpe,VGB,1990,204.79159545898400000
pop,VGB,1990,0.01748900000000000
rgdpe,VGB,2000,991.57861328125000000
pop,VGB,2000,0.02031100000000000
rgdpe,VGB,2010,994.13378906250000000
pop,VGB,2010,0.02779400000000000
rgdpe,VGB,2017,1089.83044433594000000
pop,VGB,2017,0.02957700000000000
rgdpe,VNM,1970,36863.58593750000000000
pop,VNM,1970,43.40479300000000000
rgdpe,VNM,1980,53662.00390625000000000
pop,VNM,1980,54.28184600000000000
rgdpe,VNM,1990,92867.63281250000000000
pop,VNM,1990,67.98886200000000000
rgdpe,VNM,2000,179218.01562500000000000
pop,VNM,2000,79.91041200000000000
rgdpe,VNM,2010,391267.87500000000000000
pop,VNM,2010,87.96765100000000000
rgdpe,VNM,2017,653410.81250000000000000
pop,VNM,2017,94.60064800000000000
rgdpe,YEM,1990,9130.52246093750000000
pop,YEM,1990,11.70999300000000000
rgdpe,YEM,2000,21540.94726562500000000
pop,YEM,2000,17.40907200000000000
rgdpe,YEM,2010,104376.54687500000000000
pop,YEM,2010,23.15485500000000000
rgdpe,YEM,2017,38939.53125000000000000
pop,YEM,2017,27.83481900000000000
rgdpe,ZAF,1950,77844.74218750000000000
pop,ZAF,1950,13.19517098739400000
rgdpe,ZAF,1960,110312.69531250000000000
pop,ZAF,1960,16.90338386281800000
rgdpe,ZAF,1970,191212.75000000000000000
pop,ZAF,1970,22.06977600000000000
rgdpe,ZAF,1980,306956.93750000000000000
pop,ZAF,1980,28.55676900000000000
rgdpe,ZAF,1990,341375.34375000000000000
pop,ZAF,1990,36.80050900000000000
rgdpe,ZAF,2000,438940.03125000000000000
pop,ZAF,2000,44.96770800000000000
rgdpe,ZAF,2010,657708.87500000000000000
pop,ZAF,2010,51.21696400000000000
rgdpe,ZAF,2017,738072.87500000000000000
pop,ZAF,2017,57.00975600000000000
rgdpe,ZMB,1960,9143.68554687500000000
pop,ZMB,1960,3.19847700271958000
rgdpe,ZMB,1970,16054.23828125000000000
pop,ZMB,1970,4.17906700000000000
rgdpe,ZMB,1980,10032.57519531250000000
pop,ZMB,1980,5.85182500000000000
rgdpe,ZMB,1990,11380.58691406250000000
pop,ZMB,1990,8.03684500000000000
rgdpe,ZMB,2000,13513.98437500000000000
pop,ZMB,2000,10.41594400000000000
rgdpe,ZMB,2010,46988.75390625000000000
pop,ZMB,2010,13.60598400000000000
rgdpe,ZMB,2017,54565.28515625000000000
pop,ZMB,2017,16.85359900000000000
rgdpe,ZWE,1960,9562.27148437500000000
pop,ZWE,1960,3.84711241501450000
rgdpe,ZWE,1970,15517.71972656250000000
pop,ZWE,1970,5.28930300000000000
rgdpe,ZWE,1980,23582.50000000000000000
pop,ZWE,1980,7.40862400000000000
rgdpe,ZWE,1990,55114.98828125000000000
pop,ZWE,1990,10.43242100000000000
rgdpe,ZWE,2000,42878.47265625000000000
pop,ZWE,2000,11.88147700000000000
rgdpe,ZWE,2010,27993.34570312500000000
pop,ZWE,2010,12.69772300000000000
rgdpe,ZWE,2017,44672.17578125000000000
pop,ZWE,2017,14.23659500000000000
